r_tower_killed,d_tower_killed,r_barracks_killed,d_barracks_killed,r_roshan_killed,d_roshan_killed,r_first_blood,d_first_blood,r_had_aegis,d_had_aegis,r_tower_denied,d_tower_denied,obj_len,r_obj,d_obj
4,1,0,0,0,0,False,True,0,0,0,2,8,4,4
6,7,4,2,1,0,True,False,1,0,0,0,22,13,9
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,0,0,0,0,0,True,False,0,0,1,0,8,8,0
0,4,0,0,0,0,True,False,0,0,0,0,5,1,4
7,1,0,2,1,0,False,True,1,0,1,0,14,10,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,0,0,0,0,0,True,False,0,0,1,0,8,8,0
5,4,0,0,1,0,True,False,1,0,0,0,12,8,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,1,0,0,0,0,False,True,0,0,0,0,7,5,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,2,0,0,0,0,False,True,0,0,1,0,6,3,3
5,2,0,0,2,0,True,False,2,0,0,1,13,10,3
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,8,4,2,0,1,False,True,0,1,0,1,24,10,14
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
5,4,0,2,1,1,True,False,1,1,2,0,18,10,8
5,2,0,2,0,0,False,True,0,0,0,0,10,5,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,5,0,0,0,0,True,False,0,0,0,1,9,3,6
3,6,2,0,0,0,True,False,0,0,0,0,12,6,6
2,6,0,0,0,1,True,False,0,1,0,0,11,3,8
6,7,2,2,1,1,True,False,1,1,0,0,22,11,11
1,0,0,0,0,0,True,False,0,0,1,0,3,3,0
1,0,0,0,0,0,False,False,0,0,0,0,1,1,0
6,3,0,2,0,0,False,True,0,0,1,1,14,7,7
6,2,0,0,1,0,False,True,1,0,1,0,12,9,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,1,0,0,0,0,False,True,0,0,0,0,7,5,2
2,7,1,0,0,0,False,False,0,0,0,0,10,3,7
5,5,0,0,0,1,False,True,0,1,0,0,13,5,8
1,6,0,0,0,2,True,False,0,2,0,0,12,2,10
4,0,0,0,0,0,True,False,0,0,0,1,6,5,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,0,0,2,1,0,True,False,1,0,0,2,12,8,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,1,0,0,0,0,False,True,0,0,1,0,6,4,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,6,0,2,1,0,False,True,1,0,0,1,19,9,10
7,3,0,2,1,0,True,False,1,0,1,1,17,11,6
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
8,2,0,0,2,0,False,True,2,0,0,0,15,12,3
3,0,0,0,0,0,True,False,0,0,0,0,4,4,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,10,5,0,0,0,False,True,0,0,0,0,16,5,11
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
7,4,0,4,2,0,False,True,2,0,0,0,20,11,9
5,6,2,0,0,0,True,False,0,0,0,0,14,8,6
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,2,0,0,0,0,True,False,0,0,2,0,6,4,2
6,0,0,0,0,0,True,False,0,0,0,1,8,7,1
0,8,4,0,0,1,False,True,0,1,1,0,16,5,11
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,9,4,0,0,0,True,False,0,0,0,0,15,6,9
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,9,6,0,0,3,True,False,0,3,0,0,26,11,15
4,1,0,0,0,0,False,True,0,0,0,0,6,4,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,7,2,2,0,1,True,False,0,1,1,0,21,10,11
0,6,0,0,0,1,False,True,0,1,0,0,9,0,9
3,2,0,0,0,1,False,True,0,1,0,0,8,3,5
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
8,0,0,4,0,0,True,False,0,0,0,0,13,9,4
7,6,2,0,1,1,True,False,1,1,1,0,21,13,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,6,0,0,1,1,False,True,1,1,0,0,18,9,9
0,1,0,0,0,0,False,True,0,0,1,0,3,1,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,5,0,0,0,0,True,False,0,0,0,3,10,2,8
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
0,6,1,0,0,1,False,True,0,1,0,1,11,1,10
3,8,4,0,0,1,False,True,0,1,1,2,21,8,13
6,1,0,0,1,0,True,False,1,0,0,0,10,9,1
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
7,0,0,1,1,0,False,True,1,0,0,1,12,9,3
7,7,0,4,0,2,False,True,0,2,0,1,24,7,17
2,5,0,0,0,0,False,True,0,0,0,0,8,2,6
8,5,0,2,1,0,False,True,1,0,0,0,18,10,8
4,0,0,0,1,0,True,False,1,0,0,0,7,7,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,2,0,2,0,0,True,False,0,0,0,0,12,8,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
2,1,0,0,0,0,False,True,0,0,1,0,5,3,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
7,2,0,2,1,0,False,True,1,0,1,0,15,10,5
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
3,0,0,0,0,0,False,True,0,0,0,0,4,3,1
4,7,3,0,1,1,False,True,1,1,0,0,19,9,10
7,6,2,1,0,1,False,True,0,1,0,0,19,9,10
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,3,0,0,0,0,False,True,0,0,0,0,8,4,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
9,1,0,5,1,0,True,False,1,0,0,0,18,12,6
4,0,0,0,0,0,False,True,0,0,0,0,5,4,1
6,3,0,0,0,0,False,True,0,0,0,1,11,6,5
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,4,0,0,0,1,False,True,0,1,0,0,10,3,7
6,4,0,0,0,1,False,True,0,1,1,0,14,7,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,3,0,0,2,0,True,False,2,0,1,0,12,9,3
1,6,0,0,0,1,False,True,0,1,0,0,10,1,9
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,6,0,0,0,1,True,False,0,1,0,1,14,5,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,4,0,0,0,0,True,False,0,0,0,0,7,3,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,3,0,0,0,1,False,True,0,1,0,1,10,3,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,2,0,2,0,0,True,False,0,0,0,0,12,8,4
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,11,6,0,0,1,False,True,0,1,0,0,26,12,14
3,0,0,0,0,0,True,False,0,0,0,0,4,4,0
5,2,0,0,0,0,True,False,0,0,0,0,8,6,2
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
1,2,0,0,0,0,False,True,0,0,1,0,5,2,3
7,5,0,0,0,1,True,False,0,0,1,0,15,9,6
3,5,0,0,0,1,True,False,0,1,1,0,12,5,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
9,1,0,6,1,0,False,True,1,0,0,0,19,11,8
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,9,4,0,0,1,False,True,0,1,0,0,17,5,12
6,2,0,0,1,0,False,True,1,0,0,0,11,8,3
1,1,0,0,0,0,False,True,0,0,0,1,4,1,3
1,0,0,0,0,0,True,False,0,0,0,1,3,2,1
5,3,0,0,0,0,False,True,0,0,2,1,12,7,5
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,1,0,0,0,0,True,False,0,0,0,0,7,6,1
6,3,0,2,2,0,False,True,2,0,1,0,17,11,6
7,5,0,2,1,0,False,True,1,0,0,0,17,9,8
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,6,0,0,0,0,True,False,0,0,0,1,12,5,7
3,5,0,0,0,1,True,False,0,1,1,0,12,5,7
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
2,2,0,0,0,1,True,False,0,1,0,0,7,3,4
7,4,0,2,1,0,True,False,1,0,1,1,18,11,7
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,3,0,0,0,0,False,True,0,0,0,0,6,2,4
4,4,0,0,0,0,True,False,0,0,0,0,9,5,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,7,0,0,0,0,False,True,0,0,0,1,9,0,9
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,0,0,0,0,0,False,True,0,0,0,1,4,2,2
3,11,6,0,0,3,False,True,0,3,0,1,28,9,19
1,0,0,0,0,0,False,True,0,0,1,0,3,2,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,0,1,4,1,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
3,0,0,0,0,0,True,False,0,0,1,0,5,5,0
6,2,0,0,0,0,False,False,0,0,0,0,8,6,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,2,0,0,0,0,False,True,0,0,0,0,9,6,3
6,3,0,2,0,0,False,True,0,0,0,1,13,6,7
2,4,0,0,0,0,False,True,0,0,0,1,8,2,6
8,2,0,2,0,1,True,False,0,1,1,0,16,10,6
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
6,1,0,0,1,0,False,True,1,0,0,0,10,8,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,6,2,0,0,0,True,False,0,0,0,1,11,4,7
5,1,0,2,0,0,True,False,0,0,0,0,9,6,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
8,8,4,6,1,1,True,False,1,1,0,1,32,15,17
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,4,0,0,0,0,False,True,0,0,0,0,9,4,5
6,1,0,0,1,0,True,False,1,0,0,0,10,9,1
5,5,0,0,0,1,True,False,0,1,0,0,13,6,7
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
0,4,0,0,0,0,False,True,0,0,1,0,6,1,5
4,8,2,0,0,0,False,True,0,0,0,0,15,6,9
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
2,7,0,0,0,1,True,False,0,1,0,0,12,3,9
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,4,0,0,0,0,False,True,0,0,0,0,5,0,5
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
4,8,4,0,0,1,True,False,0,1,0,0,19,9,10
3,0,0,0,0,0,False,True,0,0,0,0,4,3,1
4,1,0,0,0,0,True,False,0,0,0,0,6,5,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
2,1,0,0,0,0,True,False,0,0,1,1,6,4,2
1,4,0,0,0,1,True,False,0,1,0,0,8,2,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
8,4,0,4,2,0,True,False,2,0,0,0,21,13,8
5,6,2,0,0,1,False,True,0,1,1,0,17,8,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
4,2,0,0,0,1,True,False,0,1,1,0,10,6,4
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
8,3,0,4,2,0,True,False,2,0,0,1,21,13,8
0,1,0,0,0,0,True,False,0,0,1,0,3,2,1
3,5,0,0,0,1,False,True,0,1,1,0,12,4,8
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
3,0,0,0,0,0,False,True,0,0,1,0,5,4,1
8,1,0,2,1,0,True,False,1,0,1,0,15,12,3
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,6,3,0,0,1,False,True,0,1,1,0,17,8,9
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
4,5,0,0,0,0,False,True,0,0,1,0,11,5,6
5,7,1,0,0,1,True,False,0,1,0,0,16,7,9
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,7,2,0,0,1,False,True,0,1,0,1,16,5,11
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
6,1,0,0,1,0,True,False,1,0,0,0,10,9,1
4,3,0,0,0,0,False,True,0,0,1,0,9,5,4
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
5,1,0,0,1,0,False,True,1,0,0,1,10,7,3
9,4,0,3,1,0,False,True,1,0,0,1,20,11,9
3,8,4,0,0,1,True,False,0,1,0,0,18,8,10
7,2,0,2,0,0,True,False,0,0,1,0,13,9,4
4,2,0,2,1,0,False,True,1,0,0,0,11,6,5
1,1,0,0,0,0,True,False,0,0,0,1,4,2,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,9,4,0,1,1,True,False,1,1,0,0,22,11,11
1,2,0,0,0,0,False,True,0,0,0,1,5,1,4
5,4,0,0,0,0,False,True,0,0,0,0,10,5,5
3,7,0,0,1,0,False,True,1,0,0,0,13,5,8
1,5,0,0,0,0,True,False,0,0,0,1,8,2,6
4,3,0,0,0,1,False,False,0,1,0,1,10,4,6
6,10,6,1,0,1,True,False,0,1,0,0,26,13,13
4,2,0,0,1,0,True,False,1,0,1,1,11,8,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,5,0,0,0,0,True,False,0,0,0,0,6,1,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,1,0,0,1,1,True,False,1,1,2,0,15,12,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,8,3,1,2,1,True,False,2,1,0,0,23,12,11
1,1,0,0,0,0,False,True,0,0,1,0,4,2,2
6,2,0,0,0,1,True,False,0,1,0,0,11,7,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,2,0,0,0,0,True,False,0,0,0,0,9,7,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
6,4,0,0,2,0,True,False,2,0,1,0,16,12,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,3,0,0,0,0,False,True,0,0,0,1,5,0,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,3,0,0,0,2,False,True,0,2,1,0,14,6,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,6,2,0,0,0,True,False,0,0,2,0,14,8,6
3,7,2,0,0,1,False,True,0,1,0,0,15,5,10
4,6,0,2,1,1,True,False,1,1,0,1,18,7,11
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,4,0,0,0,1,False,True,0,1,0,0,11,4,7
6,2,0,2,0,0,False,True,0,0,0,1,12,6,6
2,0,0,0,0,0,False,False,0,0,0,0,2,2,0
5,3,0,2,0,0,True,False,0,0,0,0,11,6,5
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
6,4,0,0,0,1,True,False,0,1,0,0,13,7,6
3,7,0,0,2,0,True,False,2,0,0,0,15,8,7
3,6,0,0,0,0,True,False,0,0,0,0,10,4,6
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,8,4,0,0,1,True,False,0,1,1,0,18,8,10
2,0,0,0,0,0,True,False,0,0,1,0,4,4,0
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,1,1,5,2,3
1,0,0,0,0,0,False,True,0,0,1,0,3,2,1
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
7,0,0,1,1,0,True,False,1,0,0,0,11,10,1
1,5,0,0,0,0,False,True,0,0,0,0,7,1,6
1,0,0,0,0,0,True,False,0,0,0,1,3,2,1
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
1,3,0,0,0,0,True,False,0,0,0,0,5,2,3
7,3,0,2,0,2,True,False,0,2,0,0,17,8,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,1,0,2,0,0,False,True,0,0,0,1,11,6,5
7,3,0,2,1,0,False,True,1,0,1,0,16,10,6
1,6,2,0,0,0,True,False,0,0,1,0,11,5,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,7,2,0,0,2,True,False,0,2,1,0,16,5,11
4,5,0,0,0,1,True,False,0,1,0,0,12,5,7
1,0,0,0,0,0,False,True,0,0,0,2,4,1,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,7,1,0,1,0,True,False,1,0,0,1,17,9,8
2,3,0,0,0,0,False,True,0,0,0,1,7,2,5
5,1,0,0,0,0,False,True,0,0,0,2,9,5,4
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
3,8,6,0,0,0,False,True,0,0,1,0,19,10,9
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
6,11,6,0,0,2,False,True,0,1,0,0,27,12,15
1,6,0,0,0,0,False,True,0,0,0,0,8,1,7
2,5,0,0,0,0,True,False,0,0,0,0,8,3,5
1,6,0,0,0,3,False,True,0,2,2,2,17,3,14
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
6,0,0,2,1,0,True,False,1,0,0,1,12,9,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,True,False,0,0,1,0,3,3,0
4,1,0,0,0,0,True,False,0,0,0,0,6,5,1
2,1,0,0,0,0,True,False,0,0,1,1,6,4,2
4,10,6,0,0,2,False,True,0,2,0,0,25,10,15
3,3,0,0,0,0,True,False,0,0,1,0,8,5,3
2,11,4,0,0,0,True,False,0,0,0,0,18,7,11
5,7,4,2,0,0,False,False,0,0,1,2,21,10,11
1,9,2,0,0,2,True,False,0,2,0,0,17,4,13
6,3,0,0,1,0,True,False,1,0,0,0,12,9,3
6,2,0,1,0,1,True,False,0,1,0,1,13,7,6
7,5,0,2,1,0,True,False,1,0,1,0,18,11,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,6,0,0,0,1,True,False,0,1,0,0,12,4,8
4,2,0,0,1,0,False,True,1,0,0,0,9,6,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,6,0,0,1,0,False,True,1,0,0,1,15,7,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,9,4,0,0,1,True,False,0,1,0,1,21,9,12
9,1,0,4,0,0,True,False,0,0,0,0,15,10,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,5,0,0,1,0,False,True,1,0,0,2,11,3,8
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
4,3,0,0,0,0,True,False,0,0,0,0,8,5,3
2,1,0,0,0,0,True,False,0,0,0,0,4,3,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
9,5,0,6,1,0,True,False,1,0,0,0,23,12,11
1,7,4,0,0,1,True,False,0,1,1,1,17,7,10
4,3,0,0,1,0,True,False,1,0,1,1,12,8,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
6,0,0,0,0,0,False,True,0,0,0,1,8,6,2
0,8,4,0,0,1,False,True,0,1,0,0,15,4,11
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
4,0,0,0,0,0,False,True,0,0,0,0,5,4,1
2,2,0,0,1,0,False,True,1,0,0,0,7,4,3
1,0,0,0,0,0,True,False,0,0,0,1,3,2,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,6,0,0,2,0,False,True,2,0,0,2,17,8,9
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
2,6,4,0,0,1,False,True,0,1,1,0,16,7,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,5,0,0,1,0,True,False,1,0,1,0,11,6,5
4,0,0,0,0,0,False,True,0,0,1,0,6,5,1
7,0,0,1,0,0,True,False,0,0,0,0,9,8,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,1,0,0,0,0,True,False,0,0,0,1,5,3,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,3,0,0,1,0,True,False,1,0,0,0,13,10,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,7,2,0,1,1,True,False,1,1,0,0,19,10,9
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
11,3,0,5,0,0,True,False,0,0,1,0,21,13,8
4,10,2,0,0,1,False,True,0,1,0,0,19,6,13
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
7,6,0,2,1,0,True,False,1,0,0,1,19,10,9
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
2,0,0,0,0,0,True,False,0,0,2,0,5,5,0
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
2,1,0,0,0,1,False,True,0,1,1,0,7,3,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,8,6,0,1,0,False,True,1,0,1,0,23,14,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,7,4,0,0,0,True,False,0,0,0,1,15,7,8
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
0,1,0,0,0,0,True,False,0,0,1,1,4,2,2
2,2,0,0,0,0,False,True,0,0,0,0,5,2,3
7,0,0,0,0,0,True,False,0,0,0,0,8,8,0
2,0,0,0,0,0,True,False,0,0,0,1,4,3,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
4,4,2,0,0,0,False,True,0,0,1,1,13,7,6
2,3,0,0,0,0,False,True,0,0,0,0,6,2,4
8,4,0,2,1,0,True,False,1,0,0,0,17,11,6
3,6,3,0,1,0,True,False,1,0,2,0,17,11,6
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
3,0,0,0,0,0,True,False,0,0,0,0,4,4,0
