chat_len,r_chat_msg,d_chat_msg,r1_chat_msg,r2_chat_msg,r3_chat_msg,r4_chat_msg,r5_chat_msg,d1_chat_msg,d2_chat_msg,d3_chat_msg,d4_chat_msg,d5_chat_msg
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
6,1,5,1,0,0,0,0,0,0,2,1,2
10,0,10,0,0,0,0,0,1,2,2,2,3
2,0,2,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
4,2,2,0,1,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
86,63,23,9,0,1,0,53,0,11,0,7,5
3,1,2,0,1,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
24,11,13,2,0,2,1,6,0,1,4,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,2,1,0,0,0,0,0,3,1,1
2,1,1,0,0,0,0,1,0,0,0,0,1
9,5,4,5,0,0,0,0,3,1,0,0,0
2,0,2,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,1,0,0,2,0,0,0
7,1,6,0,0,1,0,0,1,0,5,0,0
11,5,6,2,0,0,2,1,1,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
9,7,2,0,7,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
49,16,33,0,0,10,5,1,4,27,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,7,0,0,0,4,0,4,1,0,2,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,10,18,0,1,3,5,1,1,15,0,0,2
3,1,2,0,0,0,1,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,0,0,0,0,0,0,2,0,0
6,5,1,0,3,2,0,0,0,0,0,1,0
23,15,8,7,1,3,4,0,4,0,0,2,2
1,1,0,0,0,0,0,1,0,0,0,0,0
4,4,0,4,0,0,0,0,0,0,0,0,0
5,1,4,0,0,0,1,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,12,0,0,0,1,0,0,10,0,2,0
1,0,1,0,0,0,0,0,0,0,1,0,0
3,0,3,0,0,0,0,0,2,1,0,0,0
16,5,11,1,0,0,1,3,0,0,9,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,10,3,0,2,1,1,3,3,3,1,0
1,1,0,0,1,0,0,0,0,0,0,0,0
13,11,2,2,0,0,4,5,0,0,0,2,0
19,16,3,3,6,0,2,5,0,1,2,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
4,3,1,0,1,2,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
19,17,2,0,0,1,12,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,0,2,0,0,2,1,0,0,0,0
6,2,4,2,0,0,0,0,1,3,0,0,0
3,2,1,0,0,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,2,1,0,0,0,0,0,0,0,0
24,17,7,3,0,0,13,1,0,0,1,0,6
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
5,2,3,2,0,0,0,0,0,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1
8,7,1,5,0,0,0,2,0,0,1,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
3,3,0,2,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,1,1
8,2,6,1,0,0,1,0,0,0,0,0,6
8,5,3,0,2,2,1,0,2,0,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
4,3,1,3,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,3,0,4,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
5,0,5,0,0,0,0,0,0,4,0,0,1
2,1,1,1,0,0,0,0,0,0,0,1,0
17,1,16,0,1,0,0,0,0,0,2,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,1,0,0,3,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,0,0,0,0
41,3,38,1,1,1,0,0,16,5,6,11,0
55,20,35,20,0,0,0,0,21,12,2,0,0
3,3,0,3,0,0,0,0,0,0,0,0,0
11,7,4,1,5,0,0,1,0,0,1,2,1
4,1,3,1,0,0,0,0,0,0,1,1,1
3,3,0,2,0,0,1,0,0,0,0,0,0
13,6,7,0,3,3,0,0,0,2,5,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,8,2,0,4,0,0,7,0,0,0,1
1,1,0,0,0,0,1,0,0,0,0,0,0
8,4,4,0,1,1,0,2,1,0,2,1,0
6,4,2,0,0,0,4,0,0,2,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,0,0,0,0,0,2,0,0,0
3,2,1,1,0,0,0,1,0,0,0,0,1
10,7,3,1,0,0,3,3,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,3,1,0,6
14,4,10,0,0,1,1,2,8,0,1,0,1
2,2,0,0,0,0,2,0,0,0,0,0,0
13,5,8,3,0,1,1,0,8,0,0,0,0
4,3,1,0,0,0,0,3,0,0,1,0,0
45,29,16,18,9,0,0,2,0,7,9,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
3,1,2,0,0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
5,3,2,0,0,3,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,9,0,0,0,0,1,0,2,0,7,0
3,2,1,0,1,0,1,0,0,0,0,1,0
12,7,5,5,0,0,1,1,2,1,2,0,0
5,4,1,3,0,0,0,1,0,0,1,0,0
3,3,0,1,0,1,1,0,0,0,0,0,0
6,5,1,0,1,2,2,0,1,0,0,0,0
7,2,5,0,0,0,0,2,1,4,0,0,0
2,0,2,0,0,0,0,0,1,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0
9,0,9,0,0,0,0,0,4,0,0,3,2
11,10,1,4,0,6,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,1
6,5,1,0,4,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,0,0,2,1,0,1,0,0,0
2,1,1,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,1,0,1,0,1,0,0
19,11,8,0,0,10,1,0,4,1,0,2,1
1,1,0,0,1,0,0,0,0,0,0,0,0
4,2,2,0,0,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,16,0,0,5,1,0,12,0,0,2,2
3,3,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
7,2,5,0,0,2,0,0,0,0,0,0,5
4,0,4,0,0,0,0,0,3,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
39,7,32,0,0,5,1,1,0,15,16,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0
4,2,2,0,2,0,0,0,0,2,0,0,0
10,0,10,0,0,0,0,0,1,2,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,0,0,0,0,0,2,5,0,0
3,2,1,0,0,0,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,0,2,2,0,1,1,0,0,0
18,15,3,0,7,0,1,7,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,14,1,0,0,0,2,4,9,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,8,1,0,0,0,0,0,0,2,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
5,5,0,2,0,2,1,0,0,0,0,0,0
11,2,9,0,0,0,2,0,1,0,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,12,8,0,7,0,5,0,0,0,0,8,0
4,2,2,0,2,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,0,0,0,1
37,23,14,0,0,22,1,0,8,3,1,2,0
2,2,0,0,0,2,0,0,0,0,0,0,0
12,9,3,2,0,4,3,0,0,0,3,0,0
100,46,54,10,0,30,3,3,16,16,14,5,3
6,1,5,1,0,0,0,0,2,2,1,0,0
9,5,4,0,0,3,0,2,2,2,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,6,0,2,0,2,0,0,0,3,1,2
14,2,12,0,0,1,1,0,10,2,0,0,0
27,13,14,0,1,2,10,0,1,1,2,10,0
8,4,4,0,0,3,0,1,3,1,0,0,0
7,5,2,3,0,0,0,2,0,1,1,0,0
5,3,2,2,1,0,0,0,1,0,1,0,0
15,8,7,1,0,7,0,0,0,3,0,1,3
10,0,10,0,0,0,0,0,0,2,4,4,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
7,7,0,0,2,0,0,5,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,0,1
20,8,12,2,0,2,2,2,0,5,2,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,1,0,2,0,0,0,0,0,0,1
23,8,15,8,0,0,0,0,0,0,0,15,0
2,0,2,0,0,0,0,0,0,0,2,0,0
7,3,4,2,0,0,1,0,1,1,0,0,2
4,3,1,3,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,4,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,1,0,0,0
9,1,8,1,0,0,0,0,0,0,5,3,0
1,0,1,0,0,0,0,0,0,0,0,1,0
14,7,7,0,0,0,4,3,4,1,2,0,0
10,6,4,0,1,3,1,1,0,1,0,1,2
7,5,2,0,3,1,1,0,0,0,1,1,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,9,4,0,0,0,0,0,9,0,0,0
7,2,5,1,0,1,0,0,0,3,2,0,0
5,5,0,4,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
11,8,3,0,0,1,7,0,2,1,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
1,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
9,5,4,0,0,2,1,2,0,2,1,0,1
3,1,2,0,0,0,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,3,3,0,0,1,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,0,0,0,0,0,0,0,2,0
6,1,5,1,0,0,0,0,4,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,0,2,4,0,0,0,0,0,0,0
8,4,4,0,3,1,0,0,1,0,1,2,0
1,1,0,0,0,1,0,0,0,0,0,0,0
4,4,0,1,0,0,3,0,0,0,0,0,0
8,2,6,0,0,0,2,0,0,6,0,0,0
22,14,8,1,0,0,10,3,3,5,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
17,8,9,2,4,1,1,0,0,1,2,1,5
18,8,10,6,0,0,1,1,0,0,0,0,10
14,6,8,0,1,5,0,0,0,0,3,0,5
8,4,4,2,0,1,0,1,0,0,0,4,0
2,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,0,0,7,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
40,29,11,0,5,3,21,0,0,0,10,0,1
1,0,1,0,0,0,0,0,0,0,0,0,1
25,18,7,3,15,0,0,0,0,0,0,1,6
6,5,1,0,0,0,0,5,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,17,0,0,0,1,0,1,0,1,7,8
9,4,5,0,0,0,4,0,0,1,4,0,0
138,55,83,1,7,32,0,15,34,19,2,16,12
1,0,1,0,0,0,0,0,0,0,1,0,0
10,1,9,1,0,0,0,0,0,9,0,0,0
43,29,14,5,0,0,0,24,5,0,0,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,0,0,5,0
11,7,4,2,0,0,4,1,1,0,0,0,3
2,2,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,4,9,0,0,0,0,4,0,0,0,0
11,5,6,4,0,1,0,0,0,0,0,5,1
5,3,2,0,0,2,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,0,0,0,0,3,0,1,3,1
12,5,7,2,2,1,0,0,1,1,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,2,0,0,0,1,0,0,0,0,0
3,3,0,0,3,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,0,0,1
63,37,26,0,2,1,32,2,0,20,1,1,4
1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,3,3,0,0,0,1,2,1,0,0,0
4,0,4,0,0,0,0,0,1,1,0,2,0
2,1,1,0,0,0,1,0,0,0,1,0,0
5,4,1,2,2,0,0,0,0,1,0,0,0
5,0,5,0,0,0,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,1,0,0,0,0,2,0,1,0
9,2,7,0,0,0,2,0,0,5,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,0,0,0,2,0,3,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,2,0
21,12,9,0,11,0,1,0,1,0,8,0,0
5,2,3,0,0,0,0,2,0,0,1,0,2
4,2,2,0,0,0,0,2,0,2,0,0,0
9,2,7,1,0,0,1,0,0,0,7,0,0
6,1,5,1,0,0,0,0,4,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,1,1,0,0,0,0,1,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,7,0,3,0,0,0,1,0,0,6,0
2,1,1,1,0,0,0,0,1,0,0,0,0
16,14,2,1,6,0,5,2,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
6,3,3,0,0,3,0,0,0,0,0,2,1
2,1,1,0,1,0,0,0,0,0,1,0,0
2,2,0,0,2,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,1,0,1,0
3,0,3,0,0,0,0,0,1,0,1,0,1
13,8,5,2,5,0,1,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,0,0,2,2,1,0,0,0
6,2,4,0,1,0,1,0,0,3,1,0,0
7,0,7,0,0,0,0,0,6,0,0,1,0
20,5,15,0,1,0,2,2,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,3,0,0,0,3,0,2,0,1,0,0
4,1,3,1,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,2,0,0,0,1,2,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
5,3,2,0,2,0,1,0,0,0,0,0,2
21,10,11,1,0,9,0,0,0,0,2,6,3
4,0,4,0,0,0,0,0,1,2,1,0,0
38,8,30,0,0,0,0,8,0,13,0,5,12
4,0,4,0,0,0,0,0,1,1,2,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
13,3,10,0,3,0,0,0,3,5,1,0,1
12,0,12,0,0,0,0,0,0,2,0,3,7
1,0,1,0,0,0,0,0,0,0,0,1,0
13,11,2,0,8,0,2,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,4,0
22,13,9,3,0,0,9,1,3,2,4,0,0
27,10,17,0,8,0,0,2,11,0,5,0,1
7,1,6,0,0,1,0,0,0,4,0,2,0
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,12,5,1,0,0,0,0,0,9,0,3
1,1,0,0,1,0,0,0,0,0,0,0,0
10,3,7,2,1,0,0,0,0,4,3,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
42,2,40,0,0,0,0,2,0,0,1,2,37
1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,0,0,0,0,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,3,1,0,12,3,0,0,2,0,1,0
21,10,11,1,0,1,0,8,3,0,1,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,0,1,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,3,8,0,0,1,1,0,1,0,2,0
12,7,5,0,0,6,0,1,0,2,3,0,0
48,29,19,27,0,2,0,0,1,0,2,6,10
0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,10,2,1,0,0,0,0,0,2,8,0
1,1,0,0,1,0,0,0,0,0,0,0,0
7,6,1,0,0,0,1,5,0,0,1,0,0
2,1,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,14,4,0,0,1,0,13,0,1,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,1,1,0,0,0,0,3,0,0
6,0,6,0,0,0,0,0,0,0,6,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,0,0,2,0,0,0,0,1,0,0
3,3,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,9,0,1,1,0,3,1,1,3,0,4
5,4,1,3,0,1,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0
8,1,7,0,1,0,0,0,0,0,0,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,0,0,0,0,0,0,0,0,0
6,6,0,0,0,6,0,0,0,0,0,0,0
7,0,7,0,0,0,0,0,0,1,5,1,0
3,0,3,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,0,1,0,3,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
49,20,29,4,2,4,10,0,9,5,6,0,9
2,0,2,0,0,0,0,0,2,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,2,0,0,0
10,5,5,0,0,0,0,5,0,0,5,0,0
4,3,1,0,0,1,0,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,3,0,0,0,0
22,2,20,0,0,1,0,1,4,4,1,11,0
10,6,4,1,0,1,1,3,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,0,0,3,0,0,0,0,0,1
6,2,4,1,0,1,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
23,14,9,6,8,0,0,0,1,0,8,0,0
9,3,6,1,0,0,2,0,0,0,1,2,3
12,7,5,2,1,4,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,0,1,0,2,0,0,0
18,5,13,0,2,1,2,0,0,1,5,6,1
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
12,5,7,2,0,3,0,0,4,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
13,1,12,0,0,1,0,0,0,0,9,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,4,5,0,2,0,0,2,2,0,0,0
35,34,1,29,0,2,1,2,0,0,0,1,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,14,0,1,0,0,9,2,12,0,0,0
10,6,4,5,0,0,0,1,0,4,0,0,0
15,6,9,3,1,1,1,0,2,7,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
3,2,1,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
33,22,11,1,8,13,0,0,2,0,1,1,7
22,9,13,9,0,0,0,0,6,0,4,3,0
6,0,6,0,0,0,0,0,1,2,0,0,3
5,1,4,0,1,0,0,0,0,0,0,0,4
5,3,2,3,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,0,0,0,0,0,2,2,3,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,2,0,0,0,0
14,9,5,0,3,0,6,0,1,3,0,0,1
11,7,4,0,3,0,3,1,1,1,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,1,0,0,0,2
105,59,46,6,9,10,29,5,19,0,8,19,0
2,2,0,0,0,0,1,1,0,0,0,0,0
26,15,11,0,3,0,4,8,3,4,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
32,7,25,0,0,1,4,2,2,0,1,10,12
0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,4,7,0,3,0,0,0,0,0,0,4
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
10,9,1,0,0,1,8,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1,0,0,0
20,12,8,4,1,0,7,0,2,5,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,0,0,0,0,1,0,3,2,1
9,3,6,0,1,1,0,1,0,0,6,0,0
2,0,2,0,0,0,0,0,0,1,1,0,0
35,19,16,0,2,14,3,0,0,0,8,8,0
5,3,2,1,0,0,2,0,0,0,0,2,0
4,2,2,1,0,1,0,0,2,0,0,0,0
3,2,1,0,0,0,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,10,0,1,2,1,0,2,4,1,2,1
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
47,25,22,6,3,1,0,15,6,9,5,0,2
1,1,0,1,0,0,0,0,0,0,0,0,0
14,9,5,0,7,0,2,0,0,0,0,5,0
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
2,1,1,0,1,0,0,0,0,1,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
6,3,3,0,0,3,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
